seed=31
gen=0	fitness=95.532879582370	position=[4.147988, 0.019944, -0.105454, -2.419418, 0.908298, -0.821367, -2.424220, 0.065213, 0.979530, -2.205191]
gen=1631	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1632	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1633	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1634	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1635	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1636	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1637	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1638	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1639	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1640	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1641	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1642	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1643	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1644	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1645	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1646	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1647	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1648	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1649	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1650	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1651	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1652	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1653	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1654	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1655	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1656	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1657	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1658	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1659	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1660	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1661	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1662	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1663	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1664	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1665	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1666	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1667	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1668	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1669	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1670	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1671	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1672	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1673	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1674	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1675	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1676	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1677	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1678	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1679	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1680	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1681	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1682	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1683	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1684	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1685	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1686	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1687	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1688	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1689	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1690	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1691	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1692	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1693	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1694	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1695	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1696	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1697	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1698	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1699	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1700	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1701	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1702	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1703	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1704	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1705	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1706	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1707	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1708	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1709	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1710	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1711	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1712	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1713	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1714	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1715	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1716	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1717	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1718	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1719	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1720	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1721	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1722	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1723	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1724	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1725	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1726	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1727	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1728	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1729	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1730	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1731	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1732	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1733	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1734	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1735	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1736	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1737	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1738	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1739	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1740	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1741	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1742	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1743	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1744	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1745	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1746	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1747	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1748	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1749	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1750	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1751	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1752	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1753	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1754	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1755	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1756	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1757	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1758	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1759	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1760	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1761	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1762	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1763	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1764	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1765	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1766	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1767	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1768	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1769	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1770	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1771	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1772	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1773	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1774	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1775	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1776	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1777	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1778	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1779	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1780	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1781	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1782	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1783	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1784	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1785	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1786	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1787	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1788	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1789	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1790	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1791	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1792	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1793	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1794	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1795	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1796	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1797	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1798	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1799	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1800	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1801	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1802	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1803	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
