seed=25
gen=0	fitness=104.478557999482	position=[-1.843127, 2.985794, -0.107304, -2.085369, 1.044083, -2.847223, -1.166616, -5.052440, -1.452292, -3.105645]
gen=1652	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1653	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1654	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1655	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1656	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1657	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1658	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1659	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1660	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1661	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1662	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1663	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1664	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1665	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1666	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1667	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1668	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1669	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1670	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1671	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1672	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1673	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1674	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1675	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1676	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1677	fitness=20.683582288367	position=[-0.002301, -1.869991, -0.050133, 0.930231, 0.070805, 0.058237, -0.097754, -1.063868, -0.107100, -0.865190]
gen=1678	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1679	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1680	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1681	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1682	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1683	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1684	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1685	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1686	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1687	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1688	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1689	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1690	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1691	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1692	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1693	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1694	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1695	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1696	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1697	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1698	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1699	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1700	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1701	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1702	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1703	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1704	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1705	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1706	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1707	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1708	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1709	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1710	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1711	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1712	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1713	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1714	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1715	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1716	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1717	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1718	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1719	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1720	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1721	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1722	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1723	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1724	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1725	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1726	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1727	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1728	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1729	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1730	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1731	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1732	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1733	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1734	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1735	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1736	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1737	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1738	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1739	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1740	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1741	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1742	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1743	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1744	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1745	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1746	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1747	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1748	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1749	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1750	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1751	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1752	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1753	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1754	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1755	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1756	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1757	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1758	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1759	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1760	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1761	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1762	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1763	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1764	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1765	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1766	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1767	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1768	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1769	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1770	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1771	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1772	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1773	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1774	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1775	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1776	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1777	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1778	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1779	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1780	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1781	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1782	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1783	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1784	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1785	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1786	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1787	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1788	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1789	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1790	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1791	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1792	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1793	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1794	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1795	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1796	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1797	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1798	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1799	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1800	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1801	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1802	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1803	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1804	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1805	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1806	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1807	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1808	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1809	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1810	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1811	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1812	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1813	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1814	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1815	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1816	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1817	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1818	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1819	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1820	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1821	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1822	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
