seed=24
gen=0	fitness=120.869143633939	position=[-3.126838, -4.245563, 3.217061, -1.522543, 2.891986, 2.672801, 2.069485, -0.959059, 0.068240, -0.016947]
gen=1687	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1688	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1689	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1690	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1691	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1692	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1693	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1694	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1695	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1696	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1697	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1698	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1699	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1700	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1701	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1702	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1703	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1704	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1705	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1706	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1707	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1708	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1709	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1710	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1711	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1712	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1713	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1714	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1715	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1716	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1717	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1718	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1719	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1720	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1721	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1722	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1723	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1724	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1725	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1726	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1727	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1728	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1729	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1730	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1731	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1732	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1733	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1734	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1735	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1736	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1737	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1738	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1739	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1740	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1741	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1742	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1743	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1744	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1745	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1746	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1747	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1748	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1749	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1750	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1751	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1752	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1753	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1754	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1755	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1756	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1757	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1758	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1759	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1760	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1761	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1762	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1763	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1764	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1765	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1766	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1767	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1768	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1769	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1770	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1771	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1772	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1773	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1774	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1775	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1776	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1777	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1778	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1779	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1780	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1781	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1782	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1783	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1784	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1785	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1786	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1787	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1788	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1789	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1790	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1791	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1792	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1793	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1794	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1795	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1796	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1797	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1798	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1799	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1800	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1801	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1802	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1803	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1804	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1805	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1806	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1807	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1808	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1809	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1810	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1811	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1812	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1813	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1814	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1815	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1816	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1817	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1818	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1819	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1820	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1821	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1822	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1823	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1824	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1825	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1826	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1827	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1828	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1829	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1830	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1831	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1832	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1833	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1834	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1835	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1836	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1837	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1838	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1839	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1840	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1841	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1842	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1843	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1844	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1845	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1846	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1847	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1848	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1849	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1850	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1851	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1852	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1853	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1854	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1855	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1856	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1857	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
