seed=29
gen=0	fitness=109.992429584224	position=[-1.273255, 0.068512, -0.783845, 3.031142, 3.075657, -1.556177, -0.066584, -5.106273, 1.018083, -0.341469]
gen=1506	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1507	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1508	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1509	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1510	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1511	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1512	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1513	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1514	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1515	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1516	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1517	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1518	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1519	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1520	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1521	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1522	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1523	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1524	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1525	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1526	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1527	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1528	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1529	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1530	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1531	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1532	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1533	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1534	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1535	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1536	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1537	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1538	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1539	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1540	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1541	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1542	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1543	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1544	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1545	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1546	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1547	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1548	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1549	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1550	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1551	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1552	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1553	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1554	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1555	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1556	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1557	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1558	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1559	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1560	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1561	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1562	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1563	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1564	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1565	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1566	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1567	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1568	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1569	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1570	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1571	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1572	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1573	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1574	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1575	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1576	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1577	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1578	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1579	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1580	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1581	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1582	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1583	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1584	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1585	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1586	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1587	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1588	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1589	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1590	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1591	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1592	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1593	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1594	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1595	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1596	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1597	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1598	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1599	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1600	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1601	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1602	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1603	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1604	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1605	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1606	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1607	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1608	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1609	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1610	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1611	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1612	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1613	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1614	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1615	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1616	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1617	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1618	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1619	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1620	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1621	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1622	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1623	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1624	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1625	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1626	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1627	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1628	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1629	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1630	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1631	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1632	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1633	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1634	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1635	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1636	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1637	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1638	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1639	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1640	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1641	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1642	fitness=7.083208934875	position=[-1.022748, -0.021917, 0.127091, -0.074802, 0.033744, -0.049271, -0.001806, 0.020920, 0.066992, 0.014901]
gen=1643	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1644	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1645	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1646	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1647	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1648	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1649	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1650	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1651	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1652	fitness=5.657457240019	position=[0.022852, 0.012991, -0.035704, -0.046265, -0.019728, -0.090025, -0.108481, -0.057761, 0.037320, -0.011954]
gen=1653	fitness=4.938800287411	position=[0.005432, 0.027681, 0.011656, -0.093198, 0.026464, 0.008597, 0.061908, -0.079901, 0.033325, 0.060418]
gen=1654	fitness=4.309749024297	position=[0.062887, -0.027191, 0.022737, 0.016679, -0.038635, -0.014999, -0.034911, -0.046808, 0.107356, 0.009563]
gen=1655	fitness=3.952436542810	position=[-0.024260, -0.044445, -0.000718, 0.020062, -0.054139, 0.084192, 0.022951, 0.022305, -0.031666, -1.005168]
gen=1656	fitness=3.799903060164	position=[0.025958, -0.061885, 0.041711, 0.058332, -0.040399, 0.033023, -0.046444, 0.001952, -0.035838, -0.059244]
gen=1657	fitness=3.356186672787	position=[-0.000866, 0.064941, 0.002688, 0.073302, -0.030206, 0.072012, -0.007361, 0.015893, 0.027267, -0.020358]
gen=1658	fitness=3.356186672787	position=[-0.000866, 0.064941, 0.002688, 0.073302, -0.030206, 0.072012, -0.007361, 0.015893, 0.027267, -0.020358]
gen=1659	fitness=2.789835003235	position=[-0.013425, 0.011400, -0.051981, -0.059157, -0.017240, 0.007674, -0.002040, -0.064130, 0.043285, 0.036613]
gen=1660	fitness=2.455221249980	position=[-0.017281, 0.042222, 0.065097, 0.044612, 0.006055, -0.061316, 0.011538, -0.004728, -0.014573, -0.005528]
gen=1661	fitness=2.429205948683	position=[0.040191, 0.004945, 0.056822, 0.041504, 0.013853, 0.026878, 0.065575, -0.012690, -0.007450, -0.018363]
gen=1662	fitness=1.888951294184	position=[0.044194, -0.033396, -0.024803, 0.012540, -0.022217, -0.026388, -0.039031, -0.012932, 0.014571, 0.051365]
gen=1663	fitness=1.804980685275	position=[0.011244, -0.020139, 0.040788, 0.027820, -0.008664, 0.018872, -0.000001, 0.017984, -0.012633, -0.072929]
gen=1664	fitness=1.378733331311	position=[-0.046097, -0.005453, 0.001432, 0.041755, 0.036846, 0.028174, -0.018687, 0.016452, -0.015496, -0.008458]
gen=1665	fitness=0.462082555553	position=[-0.000144, -0.002872, 0.014502, 0.017236, 0.001779, 0.013122, -0.003094, 0.025001, -0.024946, 0.019615]
gen=1666	fitness=0.462082555553	position=[-0.000144, -0.002872, 0.014502, 0.017236, 0.001779, 0.013122, -0.003094, 0.025001, -0.024946, 0.019615]
gen=1667	fitness=0.462082555553	position=[-0.000144, -0.002872, 0.014502, 0.017236, 0.001779, 0.013122, -0.003094, 0.025001, -0.024946, 0.019615]
gen=1668	fitness=0.462082555553	position=[-0.000144, -0.002872, 0.014502, 0.017236, 0.001779, 0.013122, -0.003094, 0.025001, -0.024946, 0.019615]
gen=1669	fitness=0.418471981568	position=[0.001377, 0.001395, -0.000298, 0.007831, -0.015797, -0.009360, -0.020121, -0.029111, 0.006417, -0.020423]
gen=1670	fitness=0.418471981568	position=[0.001377, 0.001395, -0.000298, 0.007831, -0.015797, -0.009360, -0.020121, -0.029111, 0.006417, -0.020423]
gen=1671	fitness=0.289543909001	position=[-0.009246, -0.010044, 0.001015, 0.003072, -0.022633, 0.004520, -0.007496, -0.025675, -0.000290, 0.004095]
gen=1672	fitness=0.167205640240	position=[0.000639, -0.000301, 0.009070, -0.007483, -0.018195, -0.017024, 0.007018, -0.001786, 0.001022, 0.005511]
gen=1673	fitness=0.167205640240	position=[0.000639, -0.000301, 0.009070, -0.007483, -0.018195, -0.017024, 0.007018, -0.001786, 0.001022, 0.005511]
gen=1674	fitness=0.167205640240	position=[0.000639, -0.000301, 0.009070, -0.007483, -0.018195, -0.017024, 0.007018, -0.001786, 0.001022, 0.005511]
gen=1675	fitness=0.127257941744	position=[-0.003607, 0.004362, 0.010281, -0.007746, -0.002630, -0.006823, 0.002587, 0.006127, -0.007346, -0.017100]
gen=1676	fitness=0.081447902862	position=[0.002801, 0.001486, 0.006367, 0.002654, -0.006498, -0.002166, 0.014379, 0.001166, 0.009113, 0.003874]
gen=1677	fitness=0.032269104623	position=[-0.005375, -0.000542, 0.000008, -0.000811, 0.004048, 0.005144, 0.001579, 0.005252, -0.007675, -0.001000]
