seed=6
gen=0	fitness=86.220642446540	position=[1.118872, 0.173372, 0.211106, -0.304828, 3.130810, -0.809658, -1.062235, -2.725639, -2.222407, -1.057890]
gen=2466	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2467	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2468	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2469	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2470	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2471	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2472	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2473	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2474	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2475	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2476	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2477	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2478	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2479	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2480	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2481	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2482	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2483	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2484	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2485	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2486	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2487	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2488	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2489	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2490	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2491	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2492	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2493	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2494	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2495	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2496	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2497	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2498	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2499	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2500	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2501	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2502	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2503	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2504	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2505	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2506	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2507	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2508	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2509	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2510	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2511	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2512	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2513	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2514	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2515	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2516	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2517	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2518	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2519	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2520	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2521	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2522	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2523	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2524	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2525	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2526	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2527	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2528	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2529	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2530	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2531	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2532	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2533	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2534	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2535	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2536	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2537	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2538	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2539	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2540	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2541	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2542	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2543	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2544	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2545	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2546	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2547	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2548	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2549	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2550	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2551	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2552	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2553	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2554	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2555	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2556	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2557	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2558	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2559	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2560	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2561	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2562	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2563	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2564	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2565	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2566	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2567	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2568	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2569	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2570	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2571	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2572	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2573	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2574	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2575	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2576	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2577	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2578	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2579	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2580	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2581	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2582	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2583	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2584	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2585	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2586	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2587	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2588	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2589	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2590	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2591	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2592	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2593	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2594	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2595	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2596	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2597	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2598	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2599	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2600	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2601	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2602	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2603	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2604	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2605	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2606	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2607	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2608	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2609	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2610	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2611	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2612	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2613	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2614	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2615	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2616	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2617	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2618	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2619	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2620	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2621	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2622	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2623	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2624	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2625	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2626	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2627	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2628	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2629	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2630	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2631	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2632	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2633	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2634	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2635	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2636	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
