seed=7
gen=0	fitness=79.393464459465	position=[-3.208561, 1.808844, -0.822902, -3.079068, -0.207016, 1.100161, -3.049317, -2.079833, -1.073810, -1.861297]
gen=2492	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2493	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2494	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2495	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2496	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2497	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2498	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2499	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2500	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2501	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2502	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2503	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2504	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2505	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2506	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2507	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2508	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2509	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2510	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2511	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2512	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2513	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2514	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2515	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2516	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2517	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2518	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2519	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2520	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2521	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2522	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2523	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2524	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2525	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2526	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2527	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2528	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2529	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2530	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2531	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2532	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2533	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2534	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2535	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2536	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2537	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2538	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2539	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2540	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2541	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2542	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2543	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2544	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2545	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2546	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2547	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2548	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2549	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2550	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2551	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2552	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2553	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2554	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2555	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2556	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2557	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2558	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2559	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2560	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2561	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2562	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2563	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2564	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2565	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2566	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2567	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2568	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2569	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2570	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2571	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2572	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2573	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2574	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2575	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2576	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2577	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2578	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2579	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2580	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2581	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2582	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2583	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2584	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2585	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2586	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2587	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2588	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2589	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2590	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2591	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2592	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2593	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2594	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2595	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2596	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2597	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2598	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2599	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2600	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2601	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2602	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2603	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2604	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2605	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2606	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2607	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2608	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2609	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2610	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2611	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2612	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2613	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2614	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2615	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2616	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2617	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2618	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2619	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2620	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2621	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2622	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2623	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2624	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2625	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2626	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2627	fitness=0.866004772369	position=[-0.005079, -0.020104, -0.007629, -0.022065, -0.023584, 0.008405, 0.005623, -0.049391, 0.015472, -0.008647]
gen=2628	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2629	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2630	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2631	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2632	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2633	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2634	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2635	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2636	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2637	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2638	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2639	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2640	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2641	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2642	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2643	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2644	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2645	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2646	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2647	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2648	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2649	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2650	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2651	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2652	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2653	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2654	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2655	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2656	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2657	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2658	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2659	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2660	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2661	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2662	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2663	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
